threshold,tp,fp,tn,fn,precision,recall,verify_rate,false_accept_rate,safe_accept_rate,accuracy
0.47774433493614193,61.0,52.0,427.0,129.0,0.5398230088495575,0.32105263157894737,0.16890881913303438,0.6789473684210526,0.8914405010438413,0.7294469357249627
0.47763073146343227,62.0,52.0,427.0,128.0,0.543859649122807,0.3263157894736842,0.17040358744394618,0.6736842105263158,0.8914405010438413,0.7309417040358744
0.4772229760885238,62.0,53.0,426.0,128.0,0.5391304347826087,0.3263157894736842,0.17189835575485798,0.6736842105263158,0.8893528183716075,0.7294469357249627
0.4765703350305558,62.0,54.0,425.0,128.0,0.5344827586206896,0.3263157894736842,0.17339312406576982,0.6736842105263158,0.8872651356993737,0.7279521674140508
0.47618144452571864,63.0,54.0,425.0,127.0,0.5384615384615384,0.33157894736842103,0.17488789237668162,0.6684210526315789,0.8872651356993737,0.7294469357249627
0.475942713022232,63.0,55.0,424.0,127.0,0.5338983050847458,0.33157894736842103,0.17638266068759342,0.6684210526315789,0.8851774530271399,0.7279521674140508
0.47503204345703126,64.0,55.0,424.0,126.0,0.5378151260504201,0.3368421052631579,0.17787742899850523,0.6631578947368421,0.8851774530271399,0.7294469357249627
0.47473426461219786,64.0,56.0,423.0,126.0,0.5333333333333333,0.3368421052631579,0.17937219730941703,0.6631578947368421,0.8830897703549061,0.7279521674140508
0.4741802096366882,64.0,57.0,422.0,126.0,0.5289256198347108,0.3368421052631579,0.18086696562032886,0.6631578947368421,0.8810020876826722,0.726457399103139
0.47325026690959926,64.0,58.0,421.0,126.0,0.5245901639344263,0.3368421052631579,0.18236173393124067,0.6631578947368421,0.8789144050104384,0.7249626307922272
0.47291294932365413,64.0,59.0,420.0,126.0,0.5203252032520326,0.3368421052631579,0.18385650224215247,0.6631578947368421,0.8768267223382046,0.7234678624813154
0.47219405770301814,64.0,60.0,419.0,126.0,0.5161290322580645,0.3368421052631579,0.18535127055306427,0.6631578947368421,0.8747390396659708,0.7219730941704036
0.4720877200365067,64.0,61.0,418.0,126.0,0.512,0.3368421052631579,0.18684603886397608,0.6631578947368421,0.872651356993737,0.7204783258594918
0.4719915807247162,64.0,62.0,417.0,126.0,0.5079365079365079,0.3368421052631579,0.18834080717488788,0.6631578947368421,0.8705636743215032,0.71898355754858
0.4717884451150894,65.0,62.0,417.0,125.0,0.5118110236220472,0.34210526315789475,0.1898355754857997,0.6578947368421053,0.8705636743215032,0.7204783258594918
0.4717587053775788,65.0,63.0,416.0,125.0,0.5078125,0.34210526315789475,0.19133034379671152,0.6578947368421053,0.8684759916492694,0.71898355754858
0.47086246013641364,65.0,64.0,415.0,125.0,0.5038759689922481,0.34210526315789475,0.19282511210762332,0.6578947368421053,0.8663883089770354,0.7174887892376681
0.47073918879032134,66.0,64.0,415.0,124.0,0.5076923076923077,0.3473684210526316,0.19431988041853512,0.6526315789473685,0.8663883089770354,0.71898355754858
0.4701005935668945,67.0,64.0,415.0,123.0,0.5114503816793893,0.3526315789473684,0.19581464872944693,0.6473684210526316,0.8663883089770354,0.7204783258594918
0.46983044147491454,67.0,65.0,414.0,123.0,0.5075757575757576,0.3526315789473684,0.19730941704035873,0.6473684210526316,0.8643006263048016,0.71898355754858
0.4696456968784332,68.0,65.0,414.0,122.0,0.5112781954887218,0.35789473684210527,0.19880418535127056,0.6421052631578947,0.8643006263048016,0.7204783258594918
0.4695953756570816,69.0,65.0,414.0,121.0,0.5149253731343284,0.3631578947368421,0.20029895366218237,0.6368421052631579,0.8643006263048016,0.7219730941704036
0.4692062020301819,70.0,65.0,414.0,120.0,0.5185185185185185,0.3684210526315789,0.20179372197309417,0.631578947368421,0.8643006263048016,0.7234678624813154
0.4686686664819717,70.0,67.0,412.0,120.0,0.5109489051094891,0.3684210526315789,0.20478325859491778,0.631578947368421,0.860125260960334,0.7204783258594918
0.46864988207817077,72.0,67.0,412.0,118.0,0.5179856115107914,0.37894736842105264,0.2077727952167414,0.6210526315789474,0.860125260960334,0.7234678624813154
0.4684240996837616,72.0,68.0,411.0,118.0,0.5142857142857142,0.37894736842105264,0.20926756352765322,0.6210526315789474,0.8580375782881002,0.7219730941704036
0.4682711839675903,73.0,68.0,411.0,117.0,0.5177304964539007,0.38421052631578945,0.21076233183856502,0.6157894736842106,0.8580375782881002,0.7234678624813154
0.46817662119865416,74.0,68.0,411.0,116.0,0.5211267605633803,0.3894736842105263,0.21225710014947682,0.6105263157894737,0.8580375782881002,0.7249626307922272
0.4678386181592941,74.0,69.0,410.0,116.0,0.5174825174825175,0.3894736842105263,0.21375186846038863,0.6105263157894737,0.8559498956158664,0.7234678624813154
0.4677097529172897,75.0,69.0,410.0,115.0,0.5208333333333334,0.39473684210526316,0.21524663677130046,0.6052631578947368,0.8559498956158664,0.7249626307922272
0.4675477474927902,75.0,70.0,409.0,115.0,0.5172413793103449,0.39473684210526316,0.21674140508221226,0.6052631578947368,0.8538622129436325,0.7234678624813154
0.46742929816246037,75.0,71.0,408.0,115.0,0.5136986301369864,0.39473684210526316,0.21823617339312407,0.6052631578947368,0.8517745302713987,0.7219730941704036
0.46706684231758117,75.0,72.0,407.0,115.0,0.5102040816326531,0.39473684210526316,0.21973094170403587,0.6052631578947368,0.8496868475991649,0.7204783258594918
0.46669012010097505,75.0,73.0,406.0,115.0,0.5067567567567568,0.39473684210526316,0.22122571001494767,0.6052631578947368,0.8475991649269311,0.71898355754858
0.46644953191280364,75.0,74.0,405.0,115.0,0.5033557046979866,0.39473684210526316,0.2227204783258595,0.6052631578947368,0.8455114822546973,0.7174887892376681
0.46571541130542754,75.0,75.0,404.0,115.0,0.5,0.39473684210526316,0.2242152466367713,0.6052631578947368,0.8434237995824635,0.7159940209267563
0.4651879996061325,75.0,76.0,403.0,115.0,0.4966887417218543,0.39473684210526316,0.2257100149476831,0.6052631578947368,0.8413361169102297,0.7144992526158446
0.4649598896503449,75.0,77.0,402.0,115.0,0.4934210526315789,0.39473684210526316,0.22720478325859492,0.6052631578947368,0.8392484342379958,0.7130044843049327
0.46480129361152644,76.0,77.0,402.0,114.0,0.49673202614379086,0.4,0.22869955156950672,0.6,0.8392484342379958,0.7144992526158446
0.46435337960720063,76.0,78.0,401.0,114.0,0.4935064935064935,0.4,0.23019431988041852,0.6,0.837160751565762,0.7130044843049327
0.46407726705074315,76.0,79.0,400.0,114.0,0.49032258064516127,0.4,0.23168908819133036,0.6,0.8350730688935282,0.7115097159940209
0.46395688652992256,76.0,80.0,399.0,114.0,0.48717948717948717,0.4,0.23318385650224216,0.6,0.8329853862212944,0.7100149476831091
0.46384499371051785,77.0,80.0,399.0,113.0,0.49044585987261147,0.4052631578947368,0.23467862481315396,0.5947368421052631,0.8329853862212944,0.7115097159940209
0.46375176012516023,77.0,81.0,398.0,113.0,0.4873417721518987,0.4052631578947368,0.23617339312406577,0.5947368421052631,0.8308977035490606,0.7100149476831091
0.4629749238491059,78.0,81.0,398.0,112.0,0.49056603773584906,0.4105263157894737,0.23766816143497757,0.5894736842105263,0.8308977035490606,0.7115097159940209
0.46292148232460023,78.0,82.0,397.0,112.0,0.4875,0.4105263157894737,0.23916292974588937,0.5894736842105263,0.8288100208768268,0.7100149476831091
0.46244848966598506,78.0,83.0,396.0,112.0,0.484472049689441,0.4105263157894737,0.2406576980568012,0.5894736842105263,0.826722338204593,0.7085201793721974
0.46228705644607543,79.0,83.0,396.0,111.0,0.4876543209876543,0.41578947368421054,0.242152466367713,0.5842105263157895,0.826722338204593,0.7100149476831091
0.4621379107236862,79.0,84.0,395.0,111.0,0.48466257668711654,0.41578947368421054,0.2436472346786248,0.5842105263157895,0.824634655532359,0.7085201793721974
0.4616511642932892,79.0,85.0,394.0,111.0,0.4817073170731707,0.41578947368421054,0.24514200298953662,0.5842105263157895,0.8225469728601252,0.7070254110612855
0.46152287423610683,79.0,87.0,392.0,111.0,0.4759036144578313,0.41578947368421054,0.24813153961136025,0.5842105263157895,0.8183716075156576,0.7040358744394619
0.4614364683628082,79.0,88.0,391.0,111.0,0.47305389221556887,0.41578947368421054,0.24962630792227206,0.5842105263157895,0.8162839248434238,0.70254110612855
0.46142148673534394,79.0,89.0,390.0,111.0,0.47023809523809523,0.41578947368421054,0.25112107623318386,0.5842105263157895,0.81419624217119,0.7010463378176383
0.4612913101911545,79.0,90.0,389.0,111.0,0.46745562130177515,0.41578947368421054,0.2526158445440957,0.5842105263157895,0.8121085594989561,0.6995515695067265
0.4612830847501755,79.0,91.0,388.0,111.0,0.4647058823529412,0.41578947368421054,0.25411061285500747,0.5842105263157895,0.8100208768267223,0.6980568011958147
0.46123022139072417,81.0,91.0,388.0,109.0,0.47093023255813954,0.4263157894736842,0.2571001494768311,0.5736842105263158,0.8100208768267223,0.7010463378176383
0.46120569407939915,81.0,92.0,387.0,109.0,0.4682080924855491,0.4263157894736842,0.2585949177877429,0.5736842105263158,0.8079331941544885,0.6995515695067265
0.4610979735851288,81.0,93.0,386.0,109.0,0.46551724137931033,0.4263157894736842,0.2600896860986547,0.5736842105263158,0.8058455114822547,0.6980568011958147
0.46105423867702483,81.0,94.0,385.0,109.0,0.46285714285714286,0.4263157894736842,0.2615844544095665,0.5736842105263158,0.8037578288100209,0.6965620328849028
0.4610443085432053,81.0,95.0,384.0,109.0,0.4602272727272727,0.4263157894736842,0.26307922272047835,0.5736842105263158,0.8016701461377871,0.695067264573991
0.46095846891403197,82.0,95.0,384.0,108.0,0.4632768361581921,0.43157894736842106,0.2645739910313901,0.5684210526315789,0.8016701461377871,0.6965620328849028
0.46081488132476806,83.0,95.0,384.0,107.0,0.46629213483146065,0.4368421052631579,0.26606875934230195,0.5631578947368421,0.8016701461377871,0.6980568011958147
0.46064963340759274,83.0,96.0,383.0,107.0,0.46368715083798884,0.4368421052631579,0.26756352765321373,0.5631578947368421,0.7995824634655533,0.6965620328849028
0.4603447735309601,83.0,97.0,382.0,107.0,0.46111111111111114,0.4368421052631579,0.26905829596412556,0.5631578947368421,0.7974947807933194,0.695067264573991
0.460210907459259,84.0,97.0,382.0,106.0,0.46408839779005523,0.4421052631578947,0.2705530642750374,0.5578947368421052,0.7974947807933194,0.6965620328849028
0.459329691529274,84.0,98.0,381.0,106.0,0.46153846153846156,0.4421052631578947,0.27204783258594917,0.5578947368421052,0.7954070981210856,0.695067264573991
0.4588917225599289,85.0,98.0,381.0,105.0,0.4644808743169399,0.4473684210526316,0.273542600896861,0.5526315789473685,0.7954070981210856,0.6965620328849028
0.4584927588701248,85.0,99.0,380.0,105.0,0.46195652173913043,0.4473684210526316,0.2750373692077728,0.5526315789473685,0.7933194154488518,0.695067264573991
0.4583554834127426,85.0,100.0,379.0,105.0,0.4594594594594595,0.4473684210526316,0.2765321375186846,0.5526315789473685,0.791231732776618,0.6935724962630793
0.4583123058080673,85.0,101.0,378.0,105.0,0.45698924731182794,0.4473684210526316,0.27802690582959644,0.5526315789473685,0.7891440501043842,0.6920777279521674
0.4581965088844299,85.0,102.0,377.0,105.0,0.45454545454545453,0.4473684210526316,0.2795216741405082,0.5526315789473685,0.7870563674321504,0.6905829596412556
0.4581266671419144,85.0,103.0,376.0,105.0,0.4521276595744681,0.4473684210526316,0.28101644245142005,0.5526315789473685,0.7849686847599165,0.6890881913303438
0.4581006109714508,85.0,104.0,375.0,105.0,0.4497354497354497,0.4473684210526316,0.2825112107623318,0.5526315789473685,0.7828810020876826,0.6875934230194319
0.4580114901065826,85.0,105.0,374.0,105.0,0.4473684210526316,0.4473684210526316,0.28400597907324365,0.5526315789473685,0.7807933194154488,0.6860986547085202
0.45791601836681367,85.0,106.0,373.0,105.0,0.44502617801047123,0.4473684210526316,0.28550074738415543,0.5526315789473685,0.778705636743215,0.6846038863976084
0.45785662829875945,87.0,106.0,373.0,103.0,0.45077720207253885,0.45789473684210524,0.2884902840059791,0.5421052631578948,0.778705636743215,0.6875934230194319
0.4578126847743988,87.0,107.0,372.0,103.0,0.4484536082474227,0.45789473684210524,0.28998505231689087,0.5421052631578948,0.7766179540709812,0.6860986547085202
0.4577431619167328,87.0,108.0,371.0,103.0,0.4461538461538462,0.45789473684210524,0.2914798206278027,0.5421052631578948,0.7745302713987474,0.6846038863976084
